site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
J_a2,2020,36.900141669999996,-2.12482778,0.2442227264588356,0.12513071712012108
J_a3,2020,36.89948611,-2.12394167,0.2526534710361268,0.13932809348946096
J_a4,2020,36.8972222,-2.121111111,0.2787245837323122,0.1808170103173987
K_a1,2020,36.86987222,-2.18835278,0.23555597766969924,0.12267994243993322
K_a2,2020,36.86954167,-2.18778611,0.23858381670744416,0.12494803557226436
K_a3,2020,36.86916111,-2.18677222,0.24364976232781482,0.1292141012581093
K_a4,2020,36.8663889,-2.184111111,0.26192197608441264,0.1447935528823794
L_a1,2020,36.86235556,-2.34627222,0.25711519955228546,0.1570439050443706
L_a2,2020,36.8625,-2.345502778,0.2614839923141444,0.1626183934159065
L_a3,2020,36.86255278,-2.34405,0.26813395489940733,0.17139634525572223
L_a4,2020,36.86258889,-2.33907222,0.2850802971971502,0.18898842801805632
M_b,2020,36.9277778,-2.207577778,0.29619091121012253,0.17873991427928257
O_a1,2020,36.8180556,-2.241861111,0.29853252793462703,0.13962881891533305
O_a2,2020,36.81869444,-2.24262222,0.30460644135890935,0.14674549240266432
O_a3,2020,36.818275,-2.24484722,0.31230627268329336,0.16191173433978512
O_a4,2020,36.8177778,-2.248055556,0.32101612276900904,0.1833188168898238
O_b,2020,36.82933333,-2.26770278,0.36358263808390195,0.23262109313038956
P_b,2020,36.77150556,-2.20498611,0.2526713815928822,0.17230070492835756
P_c,2020,36.73179444,-2.20160833,0.13970776059215592,0.09413666863399935
P_d,2020,36.74422222,-2.12543611,0.1641129561994202,0.09985910329881233
Q_a1,2020,36.8611111,-2.221944444,0.22046772855338784,0.07912251297546324
Q_a2,2020,36.86168611,-2.22181111,0.22008369358632435,0.07882428160247236
Q_a3,2020,36.8622222,-2.22115,0.2177843804276147,0.07748929550928796
Q_a4,2020,36.86403333,-2.23081667,0.2607383724541772,0.09573890852958897
Q_b,2020,36.86611389,-2.26642778,0.3538801490635998,0.16054150341380702
R_a1,2020,36.81300278,-2.14320833,0.3264657729053425,0.14112030437277434
R_a2,2020,36.81332778,-2.14251667,0.33031415691320326,0.15047958031266678
R_a3,2020,36.8138889,-2.141380556,0.33671862428373145,0.1665886444529687
