site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
ES1VIS01,2022,37.2167,-6.30381,0.15442709213243802,0.09773081044726149
AC,2023,37.604103,-5.8702192,0.11917101438609422,0.02352306645155778
AHQ,2023,37.4348103,-5.9442168,0.04886991966851669,0.01744097008673889
AT,2023,37.5836922,-5.9345506,0.07705994360753005,0.027988828681887554
PPE,2023,37.5481628,-5.9094094,0.06321470195932774,0.02437555114728354
PQ,2023,37.4235617,-6.0163071,0.0810057873741654,0.0321727878352388
PSJ,2023,37.488445,-5.9475667,0.055491977165023694,0.01908915677742702
RCB,2023,37.5240052,-5.8818075,0.050607349039930055,0.02025924766317319
RCV,2023,37.488073,-5.8837766,0.04116070968329023,0.015207193620610467
RJ1,2023,37.476992,-5.9211163000000004,0.045206569605479925,0.021765194269239622
RJ16,2023,37.4701785,-5.9172,0.0433290246212761,0.025166447610371127
RJ2,2023,37.4719691,-5.901102,0.04227249811162543,0.025278749527993718
RMI,2023,37.7099967,-5.9349672,0.4762777818013737,0.14309186839980984
RMO,2023,37.699565,-5.8639758,0.449754549290097,0.1825871724105996
SSH,2023,37.6708586,-5.497438,0.07798109425945284,0.031110697620480608
SSM,2023,37.6163601,-5.6561561,0.10209463067415916,0.035559795910915314
SSS,2023,37.6784449,-5.447756,0.07289768936816314,0.03004156955781213
Casilla_Aranda,2020,37.624877,-4.518691,0.34189175614847106,0.1621601354072617
Casona,2020,37.74612,-3.62784,0.4158867497286114,0.16148739125842815
Cortijo_Guadiana_extensivo,2020,37.897958,-3.209407,0.24148903435444055,0.11307483487461258
David_Lantejuela,2020,37.353015,-5.298202,0.07688634311456193,0.05417956446703381
La_Luna,2020,38.185758,-4.750848,0.42503835898711234,0.17029346172095888
Monva,2020,37.87143,-3.588215,0.3108786104883717,0.10790939861939022
Moraleda,2020,37.181332,-3.975632,0.2580105745662016,0.07439115401812783
Peña_del_Gallo,2020,36.994083,-5.470297,0.2329061376105773,0.09397430544867849
Piedras_Cucas,2020,37.768521,-4.102191,0.36528610320193344,0.1321533711206616
Tobazo,2020,37.555699,-4.041627,0.40918647458821567,0.1656206592007045
Toquillas,2020,37.558716,-4.403826,0.3159393581505573,0.14654183932727696
Torres_de_Albanchez,2020,38.400195,-2.652453,0.39828981981787054,0.1645719762798156
Buenas_noches,2021,36.3896336254593,-5.58834510073453,0.4543484851748815,0.17665577874659497
Fates,2021,36.12025,-5.669833,0.43247135894401684,0.1770101885129167
Marrufo,2021,36.573917,-5.536583,0.4586536585668786,0.18039224495547773
Montecoche,2021,36.2775290209507,-5.54787121675272,0.41022984290357084,0.17319421006784505
Montero,2021,36.47675,-5.600111,0.4386727238341756,0.15607746237252082
M_a1,2020,36.8411111,-2.12935,0.3243612163828717,0.07366174874388028
M_a2,2020,36.8413889,-2.128611111,0.32714498272774845,0.07729490693051158
M_a3,2020,36.8425,-2.1275,0.3303772760695826,0.08267542560650411
M_a4,2020,36.84374167,-2.12459722,0.33940438855284527,0.09482057708378763
S_a1,2020,36.84671944,-2.15596111,0.26841638540638296,0.13026499864303248
S_a2,2020,36.84698889,-2.15552222,0.26971049277456277,0.1312580877274778
S_a3,2020,36.84811111,-2.15476944,0.2739485000781218,0.13882764528719438
S_a4,2020,36.85024722,-2.15315,0.28157979929005367,0.1535946091271734
A_b,2020,36.96067778,-1.99682778,0.451003264712947,0.19888902177568832
A_c,2020,36.948055600000004,-1.952222222,0.33592084521853877,0.14926340197752141
B_a1,2020,36.9988889,-2.051197222,0.33593717568370285,0.11039791392375413
B_a2,2020,36.9988889,-2.050483333,0.3367824332541676,0.11345378437714543
B_a3,2020,36.9988889,-2.049244444,0.3386088966279901,0.11907728628029084
B_a4,2020,37.0002778,-2.046141667,0.3479219251121755,0.1398885501317281
C_b,2020,36.99322778,-2.09266389,0.3495893027462604,0.17418229482188313
E_a1,2020,36.9733333,-2.124508333,0.2739493621590053,0.09424568910147615
E_a2,2020,36.97420278,-2.12474444,0.28036343990000695,0.10105048458034796
E_a3,2020,36.97448611,-2.12864167,0.28781135814109776,0.1067630179778497
E_a4,2020,36.9772222,-2.129525,0.3080499357634107,0.12799869217610757
F_b,2020,36.9166667,-2.053836111,0.32319645196292157,0.13356115235262045
H_a1,2020,36.91945,-2.11865833,0.16310244704760404,0.030246064668162792
I_a1,2020,36.88548611,-2.21665833,0.2401135360519012,0.1067872200587019
I_a2,2020,36.88513611,-2.21679167,0.24047667221122979,0.10675689693383594
I_a3,2020,36.88414167,-2.21739444,0.24172262846410783,0.10703283896169753
I_a4,2020,36.882925,-2.22443056,0.26405134472414304,0.12972263959751712
J_a1,2020,36.9002778,-2.125627778,0.22770684860943013,0.10300350218090867
J_a2,2020,36.900141669999996,-2.12482778,0.230678907835218,0.10932072092087132
J_a3,2020,36.89948611,-2.12394167,0.23630658232035742,0.12029291919659091
J_a4,2020,36.8972222,-2.121111111,0.25474291182970393,0.15532189047068523
K_a1,2020,36.86987222,-2.18835278,0.22390431475956313,0.10590730706724609
K_a2,2020,36.86954167,-2.18778611,0.22533896311193224,0.10749814247057708
K_a3,2020,36.86916111,-2.18677222,0.228174229334459,0.11152481241796008
K_a4,2020,36.8663889,-2.184111111,0.236619377034576,0.12496157955543856
L_a1,2020,36.86235556,-2.34627222,0.2173506193749635,0.1357841126559631
L_a2,2020,36.8625,-2.345502778,0.2204286669686605,0.1405399301392486
L_a3,2020,36.86255278,-2.34405,0.2248290197217583,0.1481739375050007
L_a4,2020,36.86258889,-2.33907222,0.2388271217937121,0.1630094879117564
M_b,2020,36.9277778,-2.207577778,0.28888347221020255,0.15430803429961934
O_a1,2020,36.8180556,-2.241861111,0.2635223865045962,0.12158442932764904
O_a2,2020,36.81869444,-2.24262222,0.2664293577260054,0.1272565664656062
O_a3,2020,36.818275,-2.24484722,0.26770445645309815,0.14028642222218063
O_a4,2020,36.8177778,-2.248055556,0.2679181129345843,0.15845842686518258
O_b,2020,36.82933333,-2.26770278,0.2976214197124901,0.20140571000965884
P_b,2020,36.77150556,-2.20498611,0.23215465250213518,0.14612113186338097
P_c,2020,36.73179444,-2.20160833,0.12181277706409172,0.08195969806764573
P_d,2020,36.74422222,-2.12543611,0.16178317886128427,0.0869963914067298
Q_a1,2020,36.8611111,-2.221944444,0.24180215594416246,0.06730944619502727
Q_a2,2020,36.86168611,-2.22181111,0.24175897502430205,0.06739495269983771
Q_a3,2020,36.8622222,-2.22115,0.2396598239230859,0.06604615232017023
Q_a4,2020,36.86403333,-2.23081667,0.26894677309580356,0.08248512105500061
Q_b,2020,36.86611389,-2.26642778,0.3383376578382859,0.14216236142714245
R_a1,2020,36.81300278,-2.14320833,0.3255656191069041,0.12312619069085692
R_a2,2020,36.81332778,-2.14251667,0.32831801486671575,0.13058374636065007
R_a3,2020,36.8138889,-2.141380556,0.3326986194395103,0.14423326498048508
R_a4,2020,36.81271389,-2.13728056,0.3558278531896177,0.1686644744706508
R_c,2020,36.76966944,-2.09939722,0.23474520892168102,0.1389704088010872
S_c,2020,36.80610833,-2.08099167,0.3744379858438962,0.1839701718948983
T_a1,2020,36.88289167,-2.10270556,0.3359096628793661,0.10432195881922753
T_a2,2020,36.88316944,-2.10126944,0.3387901186137358,0.10616699500311785
T_a3,2020,36.88390833,-2.10046111,0.3389844496226233,0.11228407721753171
T_a4,2020,36.8863889,-2.098122222,0.3394054460971884,0.12927213468630983
T_b,2020,36.8605556,-2.077777778,0.416853711212384,0.15114687440313163
U_a1,2020,36.83841667,-2.29284167,0.22685507846566175,0.10933981760621361
U_a2,2020,36.83754722,-2.29262222,0.22509459659696535,0.11492369379497988
U_a3,2020,36.83666944,-2.29302778,0.22088164194628337,0.12273667105659929
U_a4,2020,36.83408333,-2.29376944,0.20974499111523678,0.1442988737039777
X_a1,2020,36.95313333,-2.16442222,0.2566781438876642,0.09586378724301568
X_a2,2020,36.95350278,-2.16483333,0.26040549992537365,0.09982765766973864
X_a3,2020,36.95461389,-2.165133333,0.268425366779656,0.10850119080381367
X_a4,2020,36.95388056,-2.17100833,0.2836109273878086,0.12968224285053814
A_a1,2020,36.94921111,-2.03045833,0.3696937235636801,0.10965331253533399
A_a2,2020,36.94851389,-2.03102778,0.3680468076652587,0.11436772357239897
A_a3,2020,36.94790278,-2.03203056,0.3643244177689859,0.12015106295774759
A_a4,2020,36.94465,-2.033375,0.36090153505896355,0.13495009785474213
B_b,2020,36.96911944,-2.04489722,0.32858081225811603,0.15032379075000066
E_c,2020,37.01424722,-2.16827778,0.48920997404433586,0.16786595609800822
G_c,2020,36.99674167,-2.22740833,0.4954826423265577,0.19075334395023058
G_d,2020,37.03842778,-2.22657222,0.3904846976678834,0.170038804881172
L_d,2020,37.03556389,-2.29979444,0.36106463827904384,0.14812807807689443
U_d,2020,37.03889444,-2.36883611,0.4119935748225689,0.17742317127868207
BarcaMFC,2012,37.2953,-7.1917,0.13513346930121006,0.04045592029764784
BarcaSNH,2012,37.2949,-7.1903,0.1319727360472437,0.04058098851109468
BonaresSNH,2012,37.332,-6.668,0.14748885146890567,0.07379176116298893
CanalMFC,2012,37.2925,-7.1105,0.164638670649577,0.03259111289223936
CanalSNH,2012,37.2946,-7.1103,0.15996600614461803,0.03166336045867259
CartayaMFC,2012,37.259,-7.1478,0.11294596366914124,0.046718826962926674
CartayaSNH,2012,37.2625,-7.1436,0.12298058900203682,0.0450175019783053
CetreroMFC,2012,37.313,-7.0985,0.17343657960987907,0.044093202576687446
CetreroSNH,2012,37.314,-7.0932,0.18015359243205856,0.04023877219876077
EstanqueMFC,2012,37.2355,-7.2815,0.08803457190249399,0.03567101967589782
EstanqueSNH,2012,37.2342,-7.2797,0.08649956061724406,0.03630404686845816
GibraleonSNH,2012,37.3804,-6.998,0.1800474606928016,0.05722823542272989
LucenaSNH,2012,37.292,-6.7533,0.16066707920285658,0.07759468859502998
MenajoMFC,2012,37.327,-7.1276,0.1626911873563325,0.046133512671732775
MenajoSNH,2012,37.3265,-7.1279,0.16052291806308308,0.043981462255806854
NieblaSNH,2012,37.4048,-6.68,0.1594168893387834,0.05729461169427984
PinarMFC,2012,37.276,-7.1093,0.22987091472895313,0.09744209126569063
PinarSNH,2012,37.276,-7.1112,0.22143613818002572,0.08659700317820512
RedondelaSNH,2012,37.2192,-7.262,0.06775385839544162,0.02570472325276628
VillablancaSNH,2012,37.2926,-7.3248,0.2342849120600505,0.10364234919368102
VisoSNH,2012,37.439,-5.7408,0.06576526239796107,0.036679047697158525
