site_id,refYear,latitude,longitude,Lonsdorf_big,Lonsdorf_small
RMI,2023,37.7099967,-5.9349672,0.48004951075080243,0.1481423226655582
RMO,2023,37.699565,-5.8639758,0.45254235498117834,0.18902675532146285
SSH,2023,37.6708586,-5.497438,0.07767917571176236,0.03217830362455584
SSM,2023,37.6163601,-5.6561561,0.10186756185184057,0.03685332922371172
SSS,2023,37.6784449,-5.447756,0.07258236905239412,0.03082013115165448
Casilla_Aranda,2020,37.624877,-4.518691,0.3437760088647139,0.16887392503581425
Casona,2020,37.74612,-3.62784,0.41888671742810585,0.1681663506244059
Cortijo_Guadiana_extensivo,2020,37.897958,-3.209407,0.24267013987772493,0.11816623337413028
David_Lantejuela,2020,37.353015,-5.298202,0.07683962629166684,0.05628104458583276
La_Luna,2020,38.185758,-4.750848,0.4296879885603079,0.1785737447215198
Monva,2020,37.87143,-3.588215,0.31261951535253973,0.11198564071028581
Moraleda,2020,37.181332,-3.975632,0.2605399199263124,0.07780783925746454
Peña_del_Gallo,2020,36.994083,-5.470297,0.23297164687271088,0.09779664746920358
Piedras_Cucas,2020,37.768521,-4.102191,0.36693797373038584,0.13705859314701846
Tobazo,2020,37.555699,-4.041627,0.4121648813785914,0.17253023973160786
Toquillas,2020,37.558716,-4.403826,0.31797385885776136,0.1526726786600151
Torres_de_Albanchez,2020,38.400195,-2.652453,0.40164011456714116,0.17223700692813632
Buenas_noches,2021,36.3896336254593,-5.58834510073453,0.45650280529823195,0.1837769163869155
Fates,2021,36.12025,-5.669833,0.4351710931623422,0.18380410813487186
Marrufo,2021,36.573917,-5.536583,0.4605589177697335,0.18742050909163574
Montecoche,2021,36.2775290209507,-5.54787121675272,0.4125172434802417,0.18018404918595796
Montero,2021,36.47675,-5.600111,0.4408920476701473,0.16241151815635316
M_a1,2020,36.8411111,-2.12935,0.32608342089842046,0.07627988803493053
M_a2,2020,36.8413889,-2.128611111,0.32899379917371646,0.08032125807597669
M_a3,2020,36.8425,-2.1275,0.33250341231299463,0.08598004870583452
M_a4,2020,36.84374167,-2.12459722,0.3410512252127629,0.09839935673792403
S_a1,2020,36.84671944,-2.15596111,0.2694816466855025,0.1354129105793405
S_a2,2020,36.84698889,-2.15552222,0.2712181653837509,0.13690538798259097
S_a3,2020,36.84811111,-2.15476944,0.2752765749989809,0.14463942908086627
S_a4,2020,36.85024722,-2.15315,0.2828956563659778,0.16019314799487974
A_b,2020,36.96067778,-1.99682778,0.45532773715906344,0.2077364903642033
A_c,2020,36.948055600000004,-1.952222222,0.3391279251440865,0.15562533496758585
B_a1,2020,36.9988889,-2.051197222,0.33821879401972094,0.11552158190450969
B_a2,2020,36.9988889,-2.050483333,0.3393365487456758,0.11876758178754317
B_a3,2020,36.9988889,-2.049244444,0.34108779687177676,0.12448183871476141
B_a4,2020,37.0002778,-2.046141667,0.35040536179172455,0.1459877107847876
C_b,2020,36.99322778,-2.09266389,0.351714338232407,0.1817659490938905
E_a1,2020,36.9733333,-2.124508333,0.2755374240404471,0.09853963720995024
E_a2,2020,36.97420278,-2.12474444,0.28186903201687863,0.10528331313926576
E_a3,2020,36.97448611,-2.12864167,0.28948184270761407,0.11173083778014944
E_a4,2020,36.9772222,-2.129525,0.30971923719808464,0.13342234232654357
F_b,2020,36.9166667,-2.053836111,0.32549469833941,0.13940466798024087
H_a1,2020,36.91945,-2.11865833,0.1633154857858306,0.030893269093387913
I_a1,2020,36.88548611,-2.21665833,0.2412381466048537,0.11133879290256207
I_a2,2020,36.88513611,-2.21679167,0.2412811294531471,0.11149825299799239
I_a3,2020,36.88414167,-2.21739444,0.24247190550096026,0.11171579586527643
I_a4,2020,36.882925,-2.22443056,0.2647660981866856,0.13527118090142295
J_a1,2020,36.9002778,-2.125627778,0.22880809733480248,0.10688469375469667
J_a2,2020,36.900141669999996,-2.12482778,0.2317154419569724,0.11294575034146222
J_a3,2020,36.89948611,-2.12394167,0.23769092097123476,0.1255319790906713
J_a4,2020,36.8972222,-2.121111111,0.25639701436819234,0.1628765254555017
K_a1,2020,36.86987222,-2.18835278,0.22524255972436694,0.1107309397905235
K_a2,2020,36.86954167,-2.18778611,0.22680484508019866,0.11241314817654452
K_a3,2020,36.86916111,-2.18677222,0.22927830552081793,0.11597743530365302
K_a4,2020,36.8663889,-2.184111111,0.2378946431300194,0.13005775748593923
L_a1,2020,36.86235556,-2.34627222,0.21843035123762458,0.14201032524508111
L_a2,2020,36.8625,-2.345502778,0.22142595460951253,0.14674151643338051
L_a3,2020,36.86255278,-2.34405,0.22598443182178768,0.15460016393146292
L_a4,2020,36.86258889,-2.33907222,0.23974539858497282,0.1701538668722883
M_b,2020,36.9277778,-2.207577778,0.29044282653973863,0.16072222770354921
O_a1,2020,36.8180556,-2.241861111,0.2648015093851755,0.12659646798844593
O_a2,2020,36.81869444,-2.24262222,0.2680251956041991,0.13268210773121508
O_a3,2020,36.818275,-2.24484722,0.26920946867472806,0.1464565570227248
O_a4,2020,36.8177778,-2.248055556,0.26971648279666227,0.16497336407401997
O_b,2020,36.82933333,-2.26770278,0.29919625443746856,0.20990089613468593
P_b,2020,36.77150556,-2.20498611,0.2337237590000623,0.15343554013674174
P_c,2020,36.73179444,-2.20160833,0.12244210714338462,0.08523364063607948
P_d,2020,36.74422222,-2.12543611,0.16266179835109712,0.0909477338562063
Q_a1,2020,36.8611111,-2.221944444,0.24304794908159816,0.07106790870111743
Q_a2,2020,36.86168611,-2.22181111,0.24267736951027716,0.07037934913327798
Q_a3,2020,36.8622222,-2.22115,0.2410231188540776,0.06959901993840013
Q_a4,2020,36.86403333,-2.23081667,0.2702497411750669,0.0866998687118063
Q_b,2020,36.86611389,-2.26642778,0.3393339563055969,0.14684344219822493
R_a1,2020,36.81300278,-2.14320833,0.3275151839649374,0.12790292933899128
R_a2,2020,36.81332778,-2.14251667,0.33013455563813987,0.13590024363069955
R_a3,2020,36.8138889,-2.141380556,0.3343967817959537,0.1496507863045899
R_a4,2020,36.81271389,-2.13728056,0.35823786441250033,0.17628767945800264
R_c,2020,36.76966944,-2.09939722,0.2362933950843694,0.14624518342942547
S_c,2020,36.80610833,-2.08099167,0.3776010741793437,0.19139067062926793
T_a1,2020,36.88289167,-2.10270556,0.338982565568996,0.10875214544809142
T_a2,2020,36.88316944,-2.10126944,0.3416346852314316,0.11119516517779796
T_a3,2020,36.88390833,-2.10046111,0.3418336866913305,0.11731769485190915
T_a4,2020,36.8863889,-2.098122222,0.34207790946304295,0.13570738648389857
T_b,2020,36.8605556,-2.077777778,0.42060015075778695,0.15815396796559864
U_a1,2020,36.83841667,-2.29284167,0.22778652690550796,0.11347943974531854
U_a2,2020,36.83754722,-2.29262222,0.2258354558273147,0.11939762111561775
U_a3,2020,36.83666944,-2.29302778,0.22174809323554273,0.1275739758760864
U_a4,2020,36.83408333,-2.29376944,0.2104332655818733,0.15007465141459572
X_a1,2020,36.95313333,-2.16442222,0.25783233741489053,0.09924093444796568
X_a2,2020,36.95350278,-2.16483333,0.2614878360975611,0.1030304218972283
X_a3,2020,36.95461389,-2.165133333,0.26980461033822994,0.11270257222117627
X_a4,2020,36.95388056,-2.17100833,0.2852230019906719,0.1348061742204873
A_a1,2020,36.94921111,-2.03045833,0.3729742641901135,0.11312194576506093
A_a2,2020,36.94851389,-2.03102778,0.3711601589882544,0.11781303748961845
A_a3,2020,36.94790278,-2.03203056,0.3676015965164493,0.12434539600301805
A_a4,2020,36.94465,-2.033375,0.364192747603404,0.1405676059380039
B_b,2020,36.96911944,-2.04489722,0.3312271827262363,0.15726954796081274
E_c,2020,37.01424722,-2.16827778,0.4923203518711109,0.17382586388657614
G_c,2020,36.99674167,-2.22740833,0.49851185074259874,0.1983987669651839
G_d,2020,37.03842778,-2.22657222,0.39270212089585177,0.17727188934882088
L_d,2020,37.03556389,-2.29979444,0.36269638458810366,0.15400981053541427
U_d,2020,37.03889444,-2.36883611,0.4145058824952169,0.18466322228852836
BarcaMFC,2012,37.2953,-7.1917,0.13504224786033814,0.04159713473715594
BarcaSNH,2012,37.2949,-7.1903,0.1317767896765088,0.04153446986354843
BonaresSNH,2012,37.332,-6.668,0.14739720614128107,0.07704613923769923
CanalMFC,2012,37.2925,-7.1105,0.1647883967401914,0.03368365721934275
CanalSNH,2012,37.2946,-7.1103,0.16010764846358114,0.032430059070194237
CartayaMFC,2012,37.259,-7.1478,0.11324659195638109,0.04810037433894928
CartayaSNH,2012,37.2625,-7.1436,0.12322437711817871,0.04650348787347254
CetreroMFC,2012,37.313,-7.0985,0.17377279690782385,0.045326971562153644
CetreroSNH,2012,37.314,-7.0932,0.18065579908034182,0.0414581979512879
EstanqueMFC,2012,37.2355,-7.2815,0.08764260250663176,0.036857255820553346
EstanqueSNH,2012,37.2342,-7.2797,0.08597161571542553,0.03739963411364388
GibraleonSNH,2012,37.3804,-6.998,0.18056061544877688,0.0588050567348412
LucenaSNH,2012,37.292,-6.7533,0.16083485783562856,0.08064055469189041
MenajoMFC,2012,37.327,-7.1276,0.16295784587675372,0.047448536592960784
MenajoSNH,2012,37.3265,-7.1279,0.16054725733792005,0.044967684389985614
NieblaSNH,2012,37.4048,-6.68,0.15947350449087666,0.05961767867297381
PinarMFC,2012,37.276,-7.1093,0.23071705555853603,0.10128182408682146
PinarSNH,2012,37.276,-7.1112,0.22209103280858566,0.08934967692780395
RedondelaSNH,2012,37.2192,-7.262,0.06737550982622263,0.026101446649560992
VillablancaSNH,2012,37.2926,-7.3248,0.23542806884812623,0.10752887681765855
VisoSNH,2012,37.439,-5.7408,0.0657107091294422,0.03820624971931872
